reference_image_origin;query_image_origin;num_initial_matches;num_final_matches;initial_cost;final_cost;track_pickle_path
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177069186036.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235630300125.jpg;985;296;0.36732371320715773;0.3552143171812314;../Results/query_74_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178590062837.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237092725889.jpg;758;99;0.40202435958069055;0.39416353270832866;../Results/query_75_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178468988856.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236948928248.jpg;380;91;0.373999572687187;0.3490419990349618;../Results/query_76_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176953929694.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235515316791.jpg;657;133;0.37103244677559455;0.3572813613389318;../Results/query_77_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177564025349.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236251119500.jpg;574;246;0.3626628156618168;0.3513448327448979;../Results/query_78_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177578841512.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236271934625.jpg;577;224;0.3467064055917892;0.3465631998544687;../Results/query_79_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177506942523.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236165313624.jpg;601;127;0.3663878513070036;0.35794977341706297;../Results/query_80_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176954656841.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235515953074.jpg;599;113;0.4005134842791748;0.385601778175412;../Results/query_81_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177197804255.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235783823396.jpg;505;64;0.37040129520102494;0.36256459973968547;../Results/query_82_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177593657549.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236285569035.jpg;624;176;0.37097237242071623;0.36786509415804763;../Results/query_83_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176697238632.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235315436705.jpg;506;119;0.3697271805193742;0.3693510920633283;../Results/query_84_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178698138526.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418237183712856.jpg;497;140;0.3682299140229395;0.3603860588212564;../Results/query_85_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177578932373.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236272025487.jpg;581;248;0.3295531727815448;0.32307250186511827;../Results/query_86_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417178268380812.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236854123715.jpg;406;84;0.4112207450904742;0.40111210908014316;../Results/query_87_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177441042689.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236112139550.jpg;855;91;0.4088567166960836;0.40709498926753;../Results/query_88_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417176930932944.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235494683409.jpg;663;212;0.3232518952282118;0.31963789502738066;../Results/query_89_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177273702669.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418235914622598.jpg;430;58;0.39680418548713864;0.39614879427941857;../Results/query_90_track.p
/local/home/ntselepidis/3DV/RobotCar-Seasons/images/overcast-reference/rear/1417177478673758.jpg;/local/home/ntselepidis/3DV/RobotCar-Seasons/images/night/rear/1418236139226514.jpg;525;95;0.40867465362213073;0.40867465362213073;../Results/query_91_track.p
